order_id,customer_id,product_id,order_date,quantity,order_value
51914,1710,101,2025-09-15,1,4999.0
51915,1710,102,2025-10-07,1,2499.0
51916,1710,116,2025-10-18,1,1299.0
51917,1710,103,2026-02-10,3,5697.0
51918,1711,105,2025-09-20,1,999.0
51919,1711,107,2025-10-15,2,3598.0
51920,1712,104,2025-09-25,1,1299.0
51921,1712,106,2025-10-20,1,5999.0
51922,1712,105,2026-02-16,1,999.0
51923,1713,101,2025-09-20,2,9998.0
51924,1713,117,2026-02-23,2,1798.0
51925,1714,113,2025-09-29,1,1499.0
51926,1714,115,2026-02-09,1,2499.0
51927,1714,109,2026-04-24,2,4398.0
51928,1715,116,2025-09-27,1,1299.0
51929,1715,107,2026-02-10,1,1799.0
51930,1716,106,2025-09-25,1,5999.0
51931,1716,113,2025-10-22,1,1499.0
51932,1716,102,2025-11-28,3,7497.0
51933,1716,113,2026-01-17,1,1499.0
51934,1717,111,2025-09-18,2,6998.0
51935,1717,103,2026-02-17,1,1899.0
51936,1718,113,2025-09-14,1,1499.0
51937,1718,114,2025-10-20,1,1999.0
51938,1718,114,2025-12-05,1,1999.0
51939,1718,117,2026-02-16,1,899.0
51940,1718,111,2026-02-16,2,6998.0
51941,1719,102,2025-09-15,1,2499.0
51942,1719,110,2025-11-06,1,1199.0
51943,1720,103,2025-09-07,1,1899.0
51944,1720,115,2025-10-05,1,2499.0
51945,1720,117,2025-11-20,3,2697.0
51946,1720,104,2026-04-17,3,3897.0
51947,1721,105,2025-09-30,1,999.0
51948,1721,101,2025-11-16,1,4999.0
51949,1721,109,2025-12-14,1,2199.0
51950,1721,113,2026-03-09,2,2998.0
51951,1722,110,2025-09-24,2,2398.0
51952,1723,118,2025-09-15,1,999.0
51953,1724,114,2025-09-04,2,3998.0
51954,1724,113,2025-10-05,1,1499.0
51955,1724,111,2026-04-17,1,3499.0
51956,1725,115,2025-09-04,1,2499.0
51957,1725,112,2025-10-26,1,2899.0
51958,1725,111,2025-11-30,1,3499.0
51959,1726,113,2025-09-26,1,1499.0
51960,1726,107,2025-10-21,1,1799.0
51961,1726,114,2025-10-21,2,3998.0
51962,1726,103,2026-01-05,1,1899.0
51963,1727,102,2025-09-15,1,2499.0
51964,1727,104,2026-05-14,1,1299.0
51965,1728,118,2025-09-27,2,1998.0
51966,1728,112,2025-12-22,3,8697.0
51967,1729,115,2025-10-01,1,2499.0
51968,1730,111,2025-09-18,1,3499.0
51969,1730,108,2025-12-03,1,1999.0
51970,1730,115,2026-05-09,1,2499.0
51971,1731,112,2025-09-04,1,2899.0
51972,1731,111,2025-10-21,1,3499.0
51973,1732,108,2025-09-16,2,3998.0
51974,1732,105,2025-10-28,1,999.0
51975,1733,101,2025-09-10,1,4999.0
51976,1733,107,2025-10-16,1,1799.0
51977,1733,102,2026-02-21,2,4998.0
51978,1734,117,2025-09-13,1,899.0
51979,1734,113,2025-10-29,1,1499.0
51980,1735,105,2025-09-13,1,999.0
51981,1735,115,2025-10-14,1,2499.0
51982,1736,111,2025-09-25,1,3499.0
51983,1736,108,2026-03-24,1,1999.0
51984,1737,116,2025-09-06,1,1299.0
51985,1738,115,2025-09-13,2,4998.0
51986,1738,105,2025-11-20,1,999.0
51987,1738,118,2025-12-04,1,999.0
51988,1738,106,2025-12-31,1,5999.0
51989,1738,103,2026-04-26,3,5697.0
51990,1739,105,2025-09-30,1,999.0
51991,1739,117,2026-04-14,2,1798.0
51992,1740,103,2025-09-26,3,5697.0
51993,1740,113,2026-01-06,2,2998.0
51994,1740,114,2026-05-03,1,1999.0
51995,1741,112,2025-09-22,1,2899.0
51996,1741,112,2025-10-18,2,5798.0
51997,1742,116,2025-09-03,1,1299.0
51998,1742,106,2025-10-20,1,5999.0
51999,1743,103,2025-09-09,3,5697.0
52000,1743,104,2025-11-18,1,1299.0
52001,1744,117,2025-09-24,1,899.0
52002,1744,116,2025-11-24,1,1299.0
52003,1745,113,2025-09-15,1,1499.0
52004,1745,105,2025-11-06,3,2997.0
52005,1745,117,2025-11-30,2,1798.0
52006,1745,116,2026-01-08,1,1299.0
52007,1746,110,2025-09-13,1,1199.0
52008,1746,108,2025-10-04,1,1999.0
52009,1747,108,2025-09-04,1,1999.0
52010,1748,113,2025-09-17,1,1499.0
52011,1749,115,2025-09-04,1,2499.0
52012,1749,103,2025-10-12,1,1899.0
52013,1749,101,2026-05-30,2,9998.0
52014,1750,114,2025-09-30,1,1999.0
52015,1750,107,2025-11-23,1,1799.0
52016,1751,114,2025-09-21,1,1999.0
52017,1751,103,2025-10-09,1,1899.0
52018,1752,110,2025-09-18,1,1199.0
52019,1752,116,2026-02-06,1,1299.0
52020,1752,114,2026-05-03,1,1999.0
52021,1753,118,2025-09-25,1,999.0
52022,1754,109,2025-09-15,1,2199.0
52023,1755,107,2025-09-15,1,1799.0
52024,1755,101,2026-04-04,2,9998.0
52025,1756,108,2025-09-15,1,1999.0
52026,1757,118,2025-09-24,1,999.0
52027,1757,118,2026-01-17,1,999.0
52028,1758,109,2025-09-13,2,4398.0
52029,1758,114,2025-10-20,2,3998.0
52030,1759,101,2025-09-18,2,9998.0
52031,1759,103,2025-10-13,3,5697.0
52032,1759,105,2025-11-10,3,2997.0
52033,1760,110,2025-09-20,1,1199.0
52034,1761,117,2025-09-16,1,899.0
52035,1761,109,2025-10-28,2,4398.0
52036,1762,118,2025-09-24,1,999.0
52037,1762,105,2025-12-16,1,999.0
52038,1763,104,2025-09-10,2,2598.0
52039,1763,114,2026-01-08,1,1999.0
52040,1764,112,2025-09-28,1,2899.0
52041,1764,110,2026-01-31,2,2398.0
52042,1765,110,2025-09-10,1,1199.0
52043,1766,111,2025-09-22,1,3499.0
52044,1766,104,2025-10-11,1,1299.0
52045,1766,109,2025-11-30,1,2199.0
52046,1766,116,2026-01-04,1,1299.0
52047,1766,104,2026-05-07,2,2598.0
52048,1767,112,2025-09-04,2,5798.0
52049,1767,106,2025-10-13,2,11998.0
52050,1768,107,2025-09-14,1,1799.0
52051,1769,113,2025-09-26,1,1499.0
52052,1770,109,2025-09-16,1,2199.0
52053,1770,103,2026-01-01,1,1899.0
52054,1771,105,2025-09-06,1,999.0
52055,1771,107,2026-04-24,1,1799.0
52056,1772,106,2025-09-26,1,5999.0
52057,1772,101,2026-02-15,2,9998.0
52058,1773,108,2025-09-12,1,1999.0
52059,1774,106,2025-09-27,2,11998.0
52060,1775,112,2025-09-05,1,2899.0
52061,1776,117,2025-09-12,2,1798.0
52062,1776,113,2025-10-05,1,1499.0
52063,1777,102,2025-09-29,1,2499.0
52064,1778,105,2025-09-11,1,999.0
52065,1778,118,2025-11-13,1,999.0
52066,1778,101,2026-03-31,1,4999.0
52067,1779,105,2025-09-24,2,1998.0
52068,1780,113,2025-09-14,1,1499.0
52069,1780,103,2025-12-03,2,3798.0
52070,1780,117,2026-02-18,1,899.0
52071,1781,107,2025-09-22,1,1799.0
52072,1781,102,2025-11-06,2,4998.0
52073,1781,105,2025-12-10,1,999.0
52074,1782,113,2025-09-04,1,1499.0
52075,1782,105,2025-10-29,3,2997.0
52076,1782,111,2025-12-19,1,3499.0
52077,1782,118,2026-01-02,1,999.0
52078,1783,107,2025-10-02,1,1799.0
52079,1783,115,2026-03-20,1,2499.0
52080,1783,105,2026-05-20,1,999.0
52081,1784,107,2025-09-17,1,1799.0
52082,1784,114,2025-10-25,2,3998.0
52083,1784,110,2025-12-20,2,2398.0
52084,1785,103,2025-09-09,1,1899.0
52085,1786,115,2025-09-18,1,2499.0
52086,1786,116,2025-11-15,2,2598.0
52087,1786,101,2026-01-02,1,4999.0
52088,1786,102,2026-03-04,1,2499.0
52089,1787,117,2025-09-26,2,1798.0
52090,1787,106,2025-10-11,1,5999.0
52091,1788,116,2025-09-28,1,1299.0
52092,1788,117,2025-11-16,2,1798.0
52093,1788,101,2026-04-27,1,4999.0
52094,1789,106,2025-09-16,1,5999.0
52095,1790,106,2025-09-23,1,5999.0
52096,1791,102,2025-09-10,1,2499.0
52097,1791,103,2025-12-29,1,1899.0
52098,1792,117,2025-09-04,1,899.0
52099,1792,116,2026-04-16,2,2598.0
52100,1793,112,2025-09-11,1,2899.0
52101,1793,107,2025-10-11,1,1799.0
52102,1794,102,2025-09-21,1,2499.0
52103,1795,105,2025-09-23,1,999.0
52104,1795,103,2025-10-01,1,1899.0
52105,1796,107,2025-09-16,3,5397.0
52106,1797,103,2025-09-30,1,1899.0
52107,1797,104,2025-11-08,2,2598.0
52108,1797,114,2025-12-31,1,1999.0
52109,1797,113,2026-03-02,1,1499.0
52110,1798,106,2025-09-16,1,5999.0
52111,1798,118,2026-01-28,1,999.0
52112,1799,114,2025-09-26,1,1999.0
52113,1800,111,2025-09-24,1,3499.0
52114,1800,104,2025-10-21,1,1299.0
52115,1800,116,2025-11-22,2,2598.0
52116,1800,102,2026-04-30,2,4998.0
52117,1801,107,2025-10-26,1,1799.0
52118,1801,105,2025-11-10,1,999.0
52119,1802,112,2025-10-07,2,5798.0
52120,1802,109,2025-11-18,1,2199.0
52121,1802,109,2026-02-05,2,4398.0
52122,1802,113,2026-02-28,1,1499.0
52123,1803,113,2025-10-26,2,2998.0
52124,1804,117,2025-10-08,1,899.0
52125,1804,112,2026-04-06,1,2899.0
52126,1805,111,2025-10-26,1,3499.0
52127,1805,108,2026-01-30,2,3998.0
52128,1806,113,2025-10-14,2,2998.0
52129,1806,108,2025-11-06,2,3998.0
52130,1807,111,2025-10-22,1,3499.0
52131,1808,105,2025-10-18,1,999.0
52132,1808,114,2026-01-24,2,3998.0
52133,1809,107,2025-10-18,1,1799.0
52134,1809,108,2026-02-15,2,3998.0
52135,1809,106,2026-05-22,2,11998.0
52136,1810,115,2025-10-07,1,2499.0
52137,1810,108,2026-04-27,1,1999.0
52138,1811,101,2025-10-13,2,9998.0
52139,1812,102,2025-10-11,1,2499.0
52140,1812,117,2025-11-18,2,1798.0
52141,1812,115,2026-03-10,1,2499.0
52142,1813,113,2025-10-03,1,1499.0
52143,1814,107,2025-10-20,1,1799.0
52144,1814,109,2025-11-10,1,2199.0
52145,1814,109,2026-01-10,1,2199.0
52146,1814,118,2026-01-11,1,999.0
52147,1814,113,2026-03-05,2,2998.0
52148,1815,103,2025-10-18,1,1899.0
52149,1815,110,2025-11-04,1,1199.0
52150,1815,106,2026-03-19,1,5999.0
52151,1816,107,2025-10-26,2,3598.0
52152,1816,108,2025-11-10,1,1999.0
52153,1817,104,2025-10-17,1,1299.0
52154,1817,105,2026-01-13,1,999.0
52155,1817,117,2026-03-30,4,3596.0
52156,1818,103,2025-10-12,3,5697.0
52157,1818,105,2025-11-02,1,999.0
52158,1818,111,2025-12-04,2,6998.0
52159,1818,110,2026-03-16,2,2398.0
52160,1819,107,2025-10-04,1,1799.0
52161,1819,105,2025-11-19,3,2997.0
52162,1820,104,2025-10-03,2,2598.0
52163,1820,107,2025-12-07,1,1799.0
52164,1820,108,2026-02-24,1,1999.0
52165,1821,112,2025-11-01,1,2899.0
52166,1821,106,2025-11-17,1,5999.0
52167,1822,107,2025-10-29,1,1799.0
52168,1822,113,2025-11-22,1,1499.0
52169,1823,101,2025-10-14,1,4999.0
52170,1823,112,2025-11-20,1,2899.0
52171,1823,110,2026-01-14,2,2398.0
52172,1823,102,2026-04-04,1,2499.0
52173,1824,117,2025-10-19,2,1798.0
52174,1825,111,2025-10-10,1,3499.0
52175,1825,102,2025-11-08,1,2499.0
52176,1826,110,2025-10-23,1,1199.0
52177,1826,109,2026-02-04,1,2199.0
52178,1827,110,2025-10-12,1,1199.0
52179,1828,103,2025-10-05,1,1899.0
52180,1828,101,2025-11-12,1,4999.0
52181,1828,110,2025-12-22,1,1199.0
52182,1829,112,2025-10-07,1,2899.0
52183,1829,116,2025-11-15,1,1299.0
52184,1829,101,2025-12-26,1,4999.0
52185,1829,109,2025-12-29,1,2199.0
52186,1830,108,2025-10-18,1,1999.0
52187,1830,114,2025-11-09,1,1999.0
52188,1830,107,2025-12-25,1,1799.0
52189,1830,105,2026-01-26,1,999.0
52190,1830,101,2026-03-15,1,4999.0
52191,1831,107,2025-10-21,1,1799.0
52192,1831,108,2025-11-28,2,3998.0
52193,1832,108,2025-10-16,1,1999.0
52194,1833,109,2025-10-22,2,4398.0
52195,1833,110,2026-05-19,2,2398.0
52196,1834,117,2025-10-10,1,899.0
52197,1834,110,2025-11-10,3,3597.0
52198,1835,103,2025-10-25,2,3798.0
52199,1835,118,2026-01-31,2,1998.0
52200,1835,108,2026-02-25,2,3998.0
52201,1836,110,2025-10-17,1,1199.0
52202,1836,111,2025-11-04,1,3499.0
52203,1837,102,2025-10-22,2,4998.0
52204,1838,116,2025-10-13,1,1299.0
52205,1838,104,2025-11-11,1,1299.0
52206,1839,104,2025-10-15,1,1299.0
52207,1839,113,2025-11-29,1,1499.0
52208,1839,116,2025-12-14,1,1299.0
52209,1839,103,2026-05-22,1,1899.0
52210,1840,108,2025-10-08,1,1999.0
52211,1840,105,2026-03-01,1,999.0
52212,1840,116,2026-03-30,4,5196.0
52213,1841,110,2025-10-21,1,1199.0
52214,1841,114,2026-02-08,1,1999.0
52215,1841,107,2026-04-09,2,3598.0
52216,1842,115,2025-11-01,1,2499.0
52217,1842,110,2025-11-23,1,1199.0
52218,1843,113,2025-10-18,1,1499.0
52219,1843,102,2026-01-17,2,4998.0
52220,1844,106,2025-10-06,1,5999.0
52221,1845,106,2025-10-12,2,11998.0
52222,1845,115,2025-11-27,1,2499.0
52223,1845,112,2025-12-24,1,2899.0
52224,1845,102,2026-01-06,1,2499.0
52225,1846,101,2025-10-14,2,9998.0
52226,1846,102,2025-11-05,1,2499.0
52227,1846,108,2025-12-24,1,1999.0
52228,1847,108,2025-11-03,1,1999.0
52229,1847,101,2025-11-03,3,14997.0
52230,1847,112,2025-11-27,1,2899.0
52231,1847,107,2026-02-12,3,5397.0
52232,1847,102,2026-03-06,2,4998.0
52233,1848,113,2025-10-10,1,1499.0
52234,1848,112,2025-11-06,1,2899.0
52235,1848,104,2025-11-07,3,3897.0
52236,1848,113,2025-12-14,1,1499.0
52237,1848,104,2026-01-08,1,1299.0
52238,1849,112,2025-10-09,2,5798.0
52239,1849,101,2025-12-20,1,4999.0
52240,1850,114,2025-10-08,2,3998.0
52241,1850,116,2025-11-09,3,3897.0
52242,1851,105,2025-10-21,2,1998.0
52243,1851,116,2026-01-23,1,1299.0
52244,1851,104,2026-02-02,1,1299.0
52245,1851,110,2026-02-08,1,1199.0
52246,1852,112,2025-10-24,2,5798.0
52247,1852,104,2026-03-06,2,2598.0
52248,1853,108,2025-11-01,3,5997.0
52249,1853,108,2025-11-02,1,1999.0
52250,1854,114,2025-10-06,2,3998.0
52251,1854,113,2025-11-11,3,4497.0
52252,1854,102,2026-02-16,1,2499.0
52253,1855,109,2025-10-30,1,2199.0
52254,1855,101,2025-12-05,1,4999.0
52255,1855,115,2025-12-20,2,4998.0
52256,1855,111,2026-04-25,1,3499.0
52257,1856,108,2025-10-28,2,3998.0
52258,1856,103,2026-02-01,2,3798.0
52259,1857,107,2025-10-27,1,1799.0
52260,1857,110,2025-11-06,1,1199.0
52261,1857,115,2026-03-07,3,7497.0
52262,1858,118,2025-10-05,1,999.0
52263,1859,106,2025-10-23,1,5999.0
52264,1859,103,2025-11-22,2,3798.0
52265,1859,108,2025-12-30,1,1999.0
52266,1860,106,2025-10-20,1,5999.0
52267,1860,109,2026-04-06,1,2199.0
52268,1861,111,2025-10-23,1,3499.0
52269,1861,110,2026-05-02,3,3597.0
52270,1862,118,2025-10-29,1,999.0
52271,1862,102,2026-03-24,1,2499.0
52272,1863,104,2025-10-24,2,2598.0
52273,1863,111,2025-12-14,1,3499.0
52274,1863,101,2026-01-09,1,4999.0
52275,1863,107,2026-05-10,2,3598.0
52276,1864,108,2025-10-09,1,1999.0
52277,1864,110,2026-01-23,1,1199.0
52278,1864,114,2026-02-16,2,3998.0
52279,1864,114,2026-03-07,1,1999.0
52280,1864,102,2026-03-08,1,2499.0
52281,1865,106,2025-10-18,1,5999.0
52282,1865,107,2026-01-20,2,3598.0
52283,1866,103,2025-10-03,1,1899.0
52284,1866,112,2025-11-09,2,5798.0
52285,1867,101,2025-10-14,1,4999.0
52286,1867,101,2025-11-24,1,4999.0
52287,1868,110,2025-10-08,1,1199.0
52288,1868,115,2026-02-09,1,2499.0
52289,1869,105,2025-10-08,1,999.0
52290,1869,106,2026-01-19,2,11998.0
52291,1870,116,2025-10-23,1,1299.0
52292,1870,105,2025-11-14,2,1998.0
52293,1870,103,2026-01-24,1,1899.0
52294,1871,118,2025-10-30,3,2997.0
52295,1871,112,2025-11-28,1,2899.0
52296,1872,113,2025-10-07,2,2998.0
52297,1872,110,2025-12-13,1,1199.0
52298,1873,110,2025-10-19,1,1199.0
52299,1873,107,2026-01-03,1,1799.0
52300,1874,103,2025-10-08,1,1899.0
52301,1875,116,2025-10-11,1,1299.0
52302,1875,103,2025-12-20,1,1899.0
52303,1875,117,2025-12-27,2,1798.0
52304,1876,102,2025-10-07,1,2499.0
52305,1876,108,2025-11-30,2,3998.0
52306,1876,108,2025-12-25,1,1999.0
52307,1877,110,2025-10-10,1,1199.0
52308,1877,108,2026-01-04,1,1999.0
52309,1877,104,2026-02-23,3,3897.0
52310,1878,117,2025-10-20,2,1798.0
52311,1879,114,2025-11-03,1,1999.0
52312,1879,116,2026-01-14,1,1299.0
52313,1880,103,2025-10-14,2,3798.0
52314,1881,114,2025-10-11,2,3998.0
52315,1881,101,2025-11-06,1,4999.0
52316,1881,116,2025-12-01,1,1299.0
52317,1881,109,2026-02-04,1,2199.0
52318,1881,107,2026-02-11,1,1799.0
52319,1882,104,2025-10-06,1,1299.0
52320,1882,112,2025-11-13,2,5798.0
52321,1883,106,2025-10-18,1,5999.0
52322,1884,109,2025-10-10,2,4398.0
52323,1884,109,2025-11-03,2,4398.0
52324,1885,109,2025-10-04,1,2199.0
52325,1885,114,2025-11-16,1,1999.0
52326,1885,106,2026-01-05,1,5999.0
52327,1886,103,2025-10-16,1,1899.0
52328,1886,108,2026-01-15,1,1999.0
52329,1886,115,2026-04-09,2,4998.0
52330,1886,108,2026-04-30,3,5997.0
52331,1886,118,2026-05-24,1,999.0
52332,1887,118,2025-10-21,1,999.0
52333,1887,108,2025-11-18,1,1999.0
52334,1888,101,2025-10-05,1,4999.0
52335,1888,116,2026-04-24,1,1299.0
52336,1889,113,2025-10-20,2,2998.0
52337,1889,103,2026-02-07,1,1899.0
52338,1890,109,2025-10-18,1,2199.0
52339,1890,115,2026-01-31,2,4998.0
52340,1890,115,2026-03-06,3,7497.0
52341,1890,108,2026-03-25,2,3998.0
52342,1891,105,2025-10-06,2,1998.0
52343,1891,114,2025-11-14,1,1999.0
52344,1892,101,2025-10-30,1,4999.0
52345,1892,101,2026-04-10,1,4999.0
52346,1893,117,2025-10-12,1,899.0
52347,1894,116,2025-10-03,1,1299.0
52348,1894,117,2025-12-21,1,899.0
52349,1894,110,2026-03-22,1,1199.0
52350,1895,113,2025-10-19,1,1499.0
52351,1895,109,2025-12-12,3,6597.0
52352,1895,109,2026-03-10,2,4398.0
52353,1896,101,2025-10-12,2,9998.0
52354,1897,104,2025-10-06,1,1299.0
52355,1898,106,2025-10-18,1,5999.0
52356,1898,114,2025-11-17,1,1999.0
52357,1899,112,2025-10-29,1,2899.0
52358,1900,107,2025-10-21,1,1799.0
52359,1900,115,2025-12-27,3,7497.0
52360,1901,118,2025-10-07,1,999.0
52361,1901,108,2026-01-20,3,5997.0
52362,1902,113,2025-10-26,1,1499.0
52363,1903,114,2025-11-01,1,1999.0
52364,1904,102,2025-10-06,1,2499.0
52365,1904,113,2026-01-27,3,4497.0
52366,1905,113,2025-10-17,1,1499.0
52367,1905,114,2026-03-26,2,3998.0
52368,1906,105,2025-10-04,1,999.0
52369,1906,112,2025-12-22,1,2899.0
52370,1907,109,2025-10-05,1,2199.0
52371,1907,111,2025-12-18,2,6998.0
52372,1908,118,2025-10-17,1,999.0
52373,1909,104,2025-10-08,2,2598.0
52374,1909,116,2026-05-01,1,1299.0
52375,1910,103,2025-10-18,1,1899.0
52376,1910,112,2026-01-28,1,2899.0
52377,1911,113,2025-10-30,1,1499.0
52378,1911,114,2025-11-25,1,1999.0
52379,1911,103,2026-02-07,1,1899.0
52380,1912,117,2025-10-06,1,899.0
52381,1912,101,2025-11-03,1,4999.0
52382,1912,115,2026-01-21,1,2499.0
52383,1913,103,2025-10-26,1,1899.0
52384,1913,110,2025-11-14,1,1199.0
52385,1914,117,2025-10-12,2,1798.0
52386,1914,108,2025-11-12,1,1999.0
52387,1914,109,2026-02-16,1,2199.0
52388,1915,116,2025-10-17,1,1299.0
52389,1915,109,2026-01-13,1,2199.0
52390,1916,101,2025-10-23,1,4999.0
52391,1916,110,2025-12-28,1,1199.0
52392,1916,106,2026-05-06,2,11998.0
52393,1917,115,2025-10-16,2,4998.0
52394,1917,109,2026-04-07,1,2199.0
52395,1918,101,2025-10-14,2,9998.0
52396,1918,112,2025-11-30,2,5798.0
52397,1918,113,2025-12-30,1,1499.0
52398,1919,108,2025-10-19,1,1999.0
52399,1920,103,2025-10-29,2,3798.0
52400,1920,114,2025-12-04,1,1999.0
52401,1921,117,2025-10-19,2,1798.0
52402,1921,112,2026-02-07,1,2899.0
52403,1922,117,2025-10-28,1,899.0
52404,1922,107,2025-11-02,1,1799.0
52405,1922,116,2026-03-28,1,1299.0
52406,1923,104,2025-10-08,1,1299.0
52407,1923,116,2026-01-15,1,1299.0
52408,1923,105,2026-04-16,1,999.0
52409,1923,116,2026-04-18,1,1299.0
52410,1924,117,2025-10-17,1,899.0
52411,1924,118,2026-04-27,1,999.0
52412,1925,102,2025-10-21,1,2499.0
52413,1925,104,2026-03-07,2,2598.0
52414,1926,101,2025-10-30,2,9998.0
52415,1926,103,2025-11-18,3,5697.0
52416,1927,101,2025-10-28,3,14997.0
52417,1928,101,2025-10-19,1,4999.0
52418,1928,113,2025-11-19,2,2998.0
52419,1928,118,2026-02-26,2,1998.0
52420,1929,117,2025-10-04,1,899.0
52421,1930,105,2025-10-17,1,999.0
52422,1930,111,2026-02-25,1,3499.0
52423,1930,102,2026-03-18,1,2499.0
52424,1930,110,2026-04-27,2,2398.0
52425,1931,106,2025-10-24,1,5999.0
52426,1931,110,2026-01-13,1,1199.0
52427,1931,118,2026-04-11,1,999.0
52428,1932,103,2025-10-20,1,1899.0
52429,1932,114,2026-02-03,1,1999.0
52430,1933,117,2025-10-17,1,899.0
52431,1933,109,2026-03-19,1,2199.0
52432,1934,115,2025-10-06,2,4998.0
52433,1934,103,2026-03-06,1,1899.0
52434,1935,109,2025-10-20,1,2199.0
52435,1936,115,2025-10-18,1,2499.0
52436,1936,110,2026-01-29,2,2398.0
52437,1937,111,2025-10-11,1,3499.0
52438,1938,113,2025-11-02,1,1499.0
52439,1938,106,2025-11-30,1,5999.0
52440,1938,112,2025-12-29,1,2899.0
52441,1939,110,2025-10-19,1,1199.0
52442,1939,115,2025-11-20,1,2499.0
52443,1939,108,2026-02-20,1,1999.0
52444,1939,114,2026-03-21,1,1999.0
52445,1940,116,2025-11-27,1,1299.0
52446,1940,114,2026-01-20,2,3998.0
52447,1941,115,2025-11-17,2,4998.0
52448,1941,101,2025-12-19,1,4999.0
52449,1941,113,2026-01-24,1,1499.0
52450,1941,105,2026-02-21,1,999.0
52451,1941,103,2026-05-21,1,1899.0
52452,1942,102,2025-11-10,2,4998.0
52453,1943,115,2025-11-10,1,2499.0
52454,1943,113,2026-05-22,1,1499.0
52455,1944,107,2025-11-11,1,1799.0
52456,1944,106,2025-12-18,2,11998.0
52457,1944,114,2026-01-24,1,1999.0
52458,1945,115,2025-11-26,1,2499.0
52459,1945,112,2026-02-27,1,2899.0
52460,1946,103,2025-11-17,1,1899.0
52461,1947,115,2025-12-01,1,2499.0
52462,1947,106,2026-03-13,1,5999.0
52463,1947,113,2026-05-22,2,2998.0
52464,1948,114,2025-11-06,1,1999.0
52465,1948,109,2025-12-25,1,2199.0
52466,1949,112,2025-11-19,3,8697.0
52467,1949,116,2026-01-31,2,2598.0
52468,1950,113,2025-11-15,1,1499.0
52469,1950,117,2025-12-28,1,899.0
52470,1951,101,2025-11-29,1,4999.0
52471,1951,108,2026-04-11,1,1999.0
52472,1952,101,2025-11-04,1,4999.0
52473,1953,106,2025-11-03,1,5999.0
52474,1953,108,2026-01-16,1,1999.0
52475,1954,105,2025-11-17,1,999.0
52476,1954,107,2026-02-27,1,1799.0
52477,1954,117,2026-05-10,1,899.0
52478,1955,106,2025-11-19,3,17997.0
52479,1955,103,2025-12-27,1,1899.0
52480,1955,109,2026-02-24,1,2199.0
52481,1956,118,2025-11-30,1,999.0
52482,1957,106,2025-11-30,2,11998.0
52483,1957,104,2025-12-20,1,1299.0
52484,1957,102,2026-02-28,1,2499.0
52485,1957,112,2026-04-25,1,2899.0
52486,1958,113,2025-11-09,2,2998.0
52487,1958,103,2026-01-13,2,3798.0
52488,1959,117,2025-11-23,1,899.0
52489,1959,101,2026-04-12,2,9998.0
52490,1960,114,2025-11-10,1,1999.0
52491,1961,108,2025-12-02,1,1999.0
52492,1961,116,2025-12-11,1,1299.0
52493,1962,102,2025-11-23,1,2499.0
52494,1962,109,2025-12-06,1,2199.0
52495,1962,116,2026-01-23,1,1299.0
52496,1963,112,2025-11-06,2,5798.0
52497,1964,107,2025-11-25,1,1799.0
52498,1964,118,2025-12-05,1,999.0
52499,1964,104,2026-03-03,2,2598.0
52500,1965,102,2025-11-24,1,2499.0
52501,1965,104,2025-12-30,1,1299.0
52502,1965,113,2026-03-26,1,1499.0
52503,1966,105,2025-11-19,1,999.0
52504,1966,114,2025-12-08,1,1999.0
52505,1966,115,2026-01-29,3,7497.0
52506,1967,118,2025-11-21,1,999.0
52507,1967,105,2025-12-11,1,999.0
52508,1967,109,2026-02-07,1,2199.0
52509,1968,105,2025-11-21,1,999.0
52510,1968,109,2025-12-10,1,2199.0
52511,1969,106,2025-11-13,2,11998.0
52512,1969,114,2025-12-31,1,1999.0
52513,1970,118,2025-11-23,2,1998.0
52514,1970,108,2026-01-01,2,3998.0
52515,1970,112,2026-02-28,1,2899.0
52516,1971,117,2025-11-27,3,2697.0
52517,1971,111,2025-12-31,1,3499.0
52518,1972,116,2025-11-19,3,3897.0
52519,1972,105,2026-02-07,1,999.0
52520,1973,102,2025-11-26,1,2499.0
52521,1973,113,2026-01-24,1,1499.0
52522,1973,118,2026-02-03,1,999.0
52523,1974,101,2025-12-01,2,9998.0
52524,1974,104,2026-02-06,1,1299.0
52525,1975,105,2025-12-02,2,1998.0
52526,1975,105,2025-12-06,2,1998.0
52527,1976,104,2025-12-02,1,1299.0
52528,1977,112,2025-11-16,2,5798.0
52529,1977,101,2026-03-02,1,4999.0
52530,1978,110,2025-12-03,2,2398.0
52531,1979,112,2025-11-03,2,5798.0
52532,1980,101,2025-11-20,1,4999.0
52533,1980,106,2025-12-31,1,5999.0
52534,1981,114,2025-12-03,2,3998.0
52535,1982,103,2025-11-16,1,1899.0
52536,1983,117,2025-11-17,2,1798.0
52537,1983,111,2025-12-31,1,3499.0
52538,1984,114,2025-11-20,1,1999.0
52539,1984,116,2025-12-26,2,2598.0
52540,1984,111,2026-03-11,2,6998.0
52541,1985,102,2025-11-10,1,2499.0
52542,1986,101,2025-11-09,2,9998.0
52543,1986,105,2025-12-19,1,999.0
52544,1986,108,2026-01-03,1,1999.0
52545,1987,112,2025-11-12,2,5798.0
52546,1987,117,2026-01-23,1,899.0
52547,1988,108,2025-11-25,2,3998.0
52548,1988,104,2025-12-01,1,1299.0
52549,1988,102,2025-12-26,1,2499.0
52550,1989,110,2025-11-10,2,2398.0
52551,1989,107,2026-01-29,1,1799.0
